Type de panne;Durée arrêt (h);Résultat;Date intervention;Désignation;Coût matériel;[Pièce].Désignation;[Pièce].Référence;[Pièce].Quantité
Electrique;7,5;;20/09/2019;machine2;0;DETECTEUR DE PROXIMITE L12 NO AVEC CABLE 2 FILS PORTE DE DETECTION 8MM PNP // PRESENCE POT AU NIVEAU DE MAGASIN;M-D0021;1.0
Electrique;7,16667;;20/09/2019;machine2;0;;;
Hydraulique;0,5;;19/09/2019;machine4;0;;;
Mécanique;8,5;;19/09/2019;machine1;0;;;
Hydraulique;10;;19/09/2019;machine1;0;;;
Hydraulique;9,25;;19/09/2019;machine1;0;;;
Mécanique;1,33333;;19/09/2019;machine2;0;;;
Hydraulique;3,5;;19/09/2019;machine1;0;;;
Pneumatique;0,75;;19/09/2019;machine2;0;;;
Pneumatique;0,83333;;19/09/2019;machine4;0;;;
Arrosage;1;;18/09/2019;machine6;0;;;
Electrique;10,75;;18/09/2019;machine1;0;;;
Mécanique;0;;18/09/2019;machine5;0;;;
Hydraulique;1,66667;;17/09/2019;machine12;0;;;
Hydraulique;3,75;;17/09/2019;machine12;0;;;
Mécanique;6,25;;16/09/2019;machine1;45,65;CHARIOT A QUIDAGE LINEAIRE IGUS LONGUEUR= 40mm, LARGEUR = 14mm, SERIE N ;M-GUI0013;6.0
Mécanique;6,25;;16/09/2019;machine1;45,65;CAPTEUR DE SECURITE PSEN 1.1P-20 // PORTE DE CHANGEMENT ROBOT;M-CAPT0002;1.0
Pneumatique;0,33333;;15/09/2019;machine1;0;;;
Mécanique;3,33333;;15/09/2019;machine1;0;;;
Pneumatique;1,16667;;13/09/2019;machine1;0;;;
Hydraulique;0;;13/09/2019;machine1;579;POMPE & TETE POMPE DE LUBRIFICATION AXE B ET C;M-PPE0001;1.0
Mécanique;14,83333;;13/09/2019;machine1;0;;;
Hydraulique;1,5;;13/09/2019;machine1;0;;;
Hydraulique;5,33333;;13/09/2019;machine1;0;;;
Arrosage;1;;12/09/2019;machine1;0;;;
Mécanique;0,83333;;12/09/2019;machine1;0;;;
Electrique;7;;12/09/2019;machine1;0;;;
Mécanique;6,5;;12/09/2019;machine1;0;;;
Electrique;1;;12/09/2019;machine1;0;;;
Hydraulique;1;;12/09/2019;machine1;0;;;
Mécanique;4;;11/09/2019;machine1;0;;;
Electrique;10;;11/09/2019;machine1;0;;;
Hydraulique;2,06667;;11/09/2019;machine2;0;;;
Hydraulique;3;;11/09/2019;machine1;0;;;
Hydraulique;2,03333;;11/09/2019;machine2;0;;;
Arrosage;1,6;;10/09/2019;machine2;0;;;
Arrosage;0;;10/09/2019;machine7;0;;;
Hydraulique;3;;10/09/2019;machine7;0;;;
Electrique;15,33333;;10/09/2019;machine1;0;;;
Pneumatique;0,5;;10/09/2019;machine1;0;;;
Arrosage;6;;10/09/2019;machine1;3470;POMPE GRUNDFOS MTS20-50 R38-DQ 3X200V/346;M-PPE0005;1.0
Hydraulique;3;;10/09/2019;machine7;0;;;
Arrosage;3;;10/09/2019;machine7;0;;;
Mécanique;0,5;;10/09/2019;machine1;0;;;
Hydraulique;2,33333;;09/09/2019;machine1;0;;;
Hydraulique;1;;09/09/2019;machine1;0;;;
Electrique;1,08333;;09/09/2019;machine1;0;;;
Mécanique;1,75;;09/09/2019;machine1;0;;;
Hydraulique;2,33333;;09/09/2019;machine1;0;;;
Mécanique;4;;07/09/2019;machine1;0;;;
Arrosage;0,75;;06/09/2019;machine1;0;;;
Mécanique;0,5;;04/09/2019;machine8;0;;;
Arrosage;0,5;;04/09/2019;machine1;0;;;
Hydraulique;22,58333;;04/09/2019;machine1;0;;;
Hydraulique;0,58333;;04/09/2019;machine1;0;;;
Mécanique;0,66667;;04/09/2019;machine8;0;;;
Arrosage;0;;03/09/2019;machine8;0;;;
Mécanique;12,5;;03/09/2019;machine1;0;;;
Mécanique;0,41667;;03/09/2019;machine1;0;;;
Mécanique;20,5;;03/09/2019;machine1;0;;;
Electrique;1,16667;;03/09/2019;machine1;0;;;
Hydraulique;5,5;;02/09/2019;machine12;0;;;
Mécanique;0;;02/09/2019;machine12;0;;;
Mécanique;2,75;;02/09/2019;machine1;0;;;
Hydraulique;0,58333;;02/09/2019;machine1;0;;;
Mécanique;1,16667;;02/09/2019;machine1;0;;;
Hydraulique;0,58333;;02/09/2019;machine1;0;;;
Mécanique;;;02/09/2019;machine8;0;;;
Mécanique;6;;02/09/2019;machine12;0;;;
Hydraulique;1;;02/09/2019;machine12;0;;;
Electrique;7,18333;;31/08/2019;machine1;0;;;
Mécanique;3,83333;;31/08/2019;machine1;0;;;
Electrique;0,83333;;30/08/2019;machine1;0;;;
Mécanique;8;;30/08/2019;machine1;120;PINCE CHANGEUR D'OUTIL;M-M0026;1.0
Mécanique;4;;30/08/2019;machine1;120;PINCE CHANGEUR D'OUTIL;M-M0026;1.0
Mécanique;5,08333;;29/08/2019;machine1;0;;;
Electrique;57,75;;28/08/2019;machine1;0;;;
Hydraulique;4;;28/08/2019;machine1;0;;;
Mécanique;8,83333;;28/08/2019;machine2;0;;;
Arrosage;75,66667;;27/08/2019;machine8;0;;;
Mécanique;0,91667;;27/08/2019;machine2;0;;;
Electrique;2,75;;26/08/2019;machine1;0;;;
Electrique;1,33333;;26/08/2019;machine4;0;;;
Electrique;2;;26/08/2019;machine4;0;;;
Electrique;0,41667;;26/08/2019;machine1;0;;;
Mécanique;0,83333;;26/08/2019;machine2;0;;;
Mécanique;1,41667;;26/08/2019;machine2;0;;;
Arrosage;15,91667;;24/08/2019;machine1;0;;;
Electrique;0,55;;24/08/2019;machine4;283,35;LAMPE E36608A01;M-ECL0004;1.0
Mécanique;4,83333;;23/08/2019;machine8;0;;;
Mécanique;1,75;;23/08/2019;machine1;0;;;
Hydraulique;0,5;;23/08/2019;machine1;0;;;
Mécanique;13,53333;;22/08/2019;machine2;0;;;
Electrique;0,83333;;22/08/2019;machine4;0;;;
Mécanique;25,83333;;21/08/2019;machine1;0;;;
Electrique;102,16667;;19/08/2019;machine1;0;;;
Arrosage;0,66667;;19/08/2019;machine1;0;;;
Arrosage;5,5;;18/08/2019;machine1;0;;;
Arrosage;0,41667;;18/08/2019;machine1;0;;;
Electrique;22,66667;;17/08/2019;machine1;0;;;
Electrique;1,5;;15/08/2019;machine1;0;;;
Mécanique;0,83333;;15/08/2019;machine2;0;;;
Mécanique;113,25;;13/08/2019;machine1;0;;;
Arrosage;1,16667;;10/08/2019;machine1;0;;;
Arrosage;0,5;;09/08/2019;machine1;0;;;
Electrique;2;;09/08/2019;machine1;0;;;
Electrique;0,33333;;09/08/2019;machine1;0;;;
Electrique;4,33333;;09/08/2019;machine1;0;;;
Mécanique;5;;08/08/2019;machine1;0;;;
Hydraulique;2,58333;;08/08/2019;machine1;0;;;
Mécanique;4,5;;08/08/2019;machine1;0;;;
Electrique;5;;07/08/2019;machine1;0;;;
Electrique;4;;07/08/2019;machine9;0;;;
Mécanique;1,16667;;06/08/2019;machine1;0;;;
Pneumatique;0,25;;06/08/2019;machine1;0;;;
Hydraulique;3,26667;;06/08/2019;machine1;579;POMPE & TETE POMPE DE LUBRIFICATION AXE B ET C;M-PPE0001;1.0
Electrique;1,06667;;05/08/2019;machine2;0;;;
Pneumatique;1,25;;05/08/2019;machine1;0;;;
Electrique;0,83333;;05/08/2019;machine2;0;;;
Pneumatique;0,5;;04/08/2019;machine1;0;;;
Mécanique;17;;04/08/2019;machine1;0;;;
Hydraulique;11;;03/08/2019;machine1;0;;;
Mécanique;1,75;;02/08/2019;machine4;0;;;
Pneumatique;0,66667;;02/08/2019;machine8;0;;;
Programme;0,58333;;01/08/2019;machine1;0;;;
Pneumatique;0,5;;01/08/2019;machine1;0;;;
Electrique;1,5;;01/08/2019;machine1;0;;;
Hydraulique;3,16667;;31/07/2019;machine1;0;;;
Mécanique;2,5;;31/07/2019;machine2;0;;;
Arrosage;1;;30/07/2019;machine1;0;;;
Arrosage;0,5;;30/07/2019;machine1;0;;;
Electrique;4,41667;;30/07/2019;machine1;0;;;
Electrique;1;;30/07/2019;machine1;0;;;
Hydraulique;0,58333;;29/07/2019;machine12;0;;;
Pneumatique;1,75;;29/07/2019;machine1;0;;;
Electrique;2,16667;;29/07/2019;machine1;0;;;
Hydraulique;1,66667;;29/07/2019;machine2;0;;;
Mécanique;0,5;;29/07/2019;machine1;0;;;
Mécanique;1;;28/07/2019;machine2;0;;;
Hydraulique;1,5;;28/07/2019;machine1;0;;;
Electrique;1;;28/07/2019;machine2;0;;;
Mécanique;12,31667;;27/07/2019;machine2;0;;;
Electrique;6;;26/07/2019;machine9;0;;;
Electrique;13,75;;26/07/2019;machine1;0;;;
Mécanique;0,2;;26/07/2019;machine2;0;;;
Hydraulique;3,5;;26/07/2019;machine1;0;;;
Pneumatique;1,5;;25/07/2019;machine1;0;;;
Arrosage;1;;25/07/2019;machine7;0;;;
Mécanique;2,83333;;24/07/2019;machine1;0;;;
Mécanique;2,58333;;24/07/2019;machine2;682,29;VITRE PORTE OPERATEUR NMV (Vitrage de securité multicouches 340/660/21);M-V0003;1.0
Arrosage;15,5;;23/07/2019;machine1;0;;;
Hydraulique;1,25;;23/07/2019;machine1;0;;;
Electrique;9,5;;22/07/2019;machine1;0;;;
Arrosage;3,5;;22/07/2019;machine1;0;;;
Arrosage;2;;22/07/2019;machine9;0;;;
Mécanique;9,5;;20/07/2019;machine7;0;;;
Electrique;3;;19/07/2019;machine1;0;;;
Electrique;11,75;;18/07/2019;machine1;50;DETECTEUR DE SERRAGE BROCHE ;M-D0007;1.0
Electrique;7;;18/07/2019;machine1;0;;;
Arrosage;1;;18/07/2019;machine1;0;;;
Programme;1;;18/07/2019;machine2;0;;;
Programme;5,5;;17/07/2019;machine1;0;;;
Pneumatique;1;;17/07/2019;machine1;0;;;
Mécanique;2,75;;17/07/2019;machine4;0;;;
Hydraulique;1;;17/07/2019;machine12;0;;;
Electrique;1,83333;;16/07/2019;machine1;0;;;
Mécanique;2;;16/07/2019;machine9;0;;;
Arrosage;0,5;;16/07/2019;machine8;0;;;
Mécanique;0;;15/07/2019;machine1;0;;;
Mécanique;0;;14/07/2019;machine1;0;;;
Electrique;2;;13/07/2019;machine1;0;;;
Electrique;2,08333;;13/07/2019;machine1;0;;;
Mécanique;1,08333;;13/07/2019;machine1;0;;;
Electrique;1,33333;;12/07/2019;machine1;0;;;
Pneumatique;2;;12/07/2019;machine1;0;;;
Pneumatique;1,5;;12/07/2019;machine1;0;;;
Arrosage;0,83333;;12/07/2019;machine2;0;;;
Mécanique;2,91667;;12/07/2019;machine12;0;;;
Hydraulique;3;;12/07/2019;machine12;0;;;
Arrosage;3,33333;;11/07/2019;machine1;0;;;
Electrique;5,08333;;11/07/2019;machine1;0;;;
Programme;0,33333;;11/07/2019;machine2;0;;;
Electrique;0,41667;;11/07/2019;machine4;0;;;
Mécanique;5,78333;;10/07/2019;machine2;0;;;
Mécanique;0,38333;;10/07/2019;machine1;0;;;
Electrique;3,16667;;10/07/2019;machine1;0;;;
Mécanique;11,91667;;09/07/2019;machine1;0;;;
Arrosage;0;;09/07/2019;machine1;0;;;
Pneumatique;5,83333;;09/07/2019;machine1;22,22;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Mécanique;2;;09/07/2019;machine2;0;;;
Mécanique;28;;08/07/2019;machine1;0;RESSORT PRENEUR DMU 2*75*14;M-RESS0002;2.0
Hydraulique;4;;08/07/2019;machine1;0;;;
Electrique;2;;07/07/2019;machine1;0;;;
Mécanique;0,58333;;05/07/2019;machine1;0;;;
Mécanique;0,5;;05/07/2019;machine2;0;;;
Pneumatique;0,28333;;04/07/2019;machine2;0;;;
Hydraulique;6,16667;;04/07/2019;machine1;0;;;
Mécanique;0,91667;;04/07/2019;machine1;0;;;
Electrique;0,5;;04/07/2019;machine4;0;;;
Electrique;0,66667;;04/07/2019;machine1;0;;;
Divers;1,28333;;03/07/2019;machine2;0;;;
Mécanique;1,38333;;03/07/2019;machine2;0;;;
Arrosage;1;;03/07/2019;machine1;0;;;
Mécanique;6,5;;03/07/2019;machine1;0;;;
Mécanique;3,5;;03/07/2019;machine1;0;;;
Arrosage;0;;03/07/2019;machine4;0;;;
Mécanique;4,5;;02/07/2019;machine1;0;;;
Arrosage;1;;02/07/2019;machine6;0;;;
Hydraulique;20,83333;;01/07/2019;machine2;0;;;
Mécanique;1,5;;01/07/2019;machine2;0;;;
Hydraulique;0,33333;;01/07/2019;machine1;0;;;
Pneumatique;0;;01/07/2019;machine4;0;;;
Mécanique;1,25;;30/06/2019;machine1;0;;;
Electrique;208;;30/06/2019;machine2;0;;;
Programme;15,1;;29/06/2019;machine2;0;;;
Mécanique;0,75;;29/06/2019;machine1;0;;;
Electrique;0,41667;;28/06/2019;machine1;0;;;
Electrique;0,75;;28/06/2019;machine1;0;;;
Arrosage;0;;27/06/2019;machine1;0;;;
Arrosage;0;;27/06/2019;machine1;0;;;
Arrosage;0;;27/06/2019;machine4;0;;;
Electrique;0,83333;;27/06/2019;machine1;0;;;
Hydraulique;4;;27/06/2019;machine12;0;;;
Mécanique;13,25;;26/06/2019;machine1;0;;;
Mécanique;4,58333;;25/06/2019;machine1;0;;;
Electrique;1,25;;24/06/2019;machine4;0;;;
Electrique;12,25;;23/06/2019;machine1;0;;;
Hydraulique;7,66667;;23/06/2019;machine1;0;;;
Electrique;0,75;;22/06/2019;machine1;0;;;
Mécanique;2,88333;;21/06/2019;machine1;0;;;
Mécanique;1,08333;;21/06/2019;machine1;0;;;
Mécanique;3,5;;21/06/2019;machine1;0;;;
Pneumatique;2,31667;;21/06/2019;machine2;0;;;
Mécanique;106,5;;21/06/2019;machine8;0;;;
Hydraulique;0,5;;20/06/2019;machine9;0;;;
Mécanique;5,5;;19/06/2019;machine7;0;;;
Mécanique;3006;;18/06/2019;machine1;7723,05;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;2.0
Mécanique;3006;;18/06/2019;machine1;7723,05;RESSORT PRENEUR DMU 2*75*14;M-RESS0002;1.0
Mécanique;3006;;18/06/2019;machine1;7723,05;KIT PIGNONS SANS COURONNE AXE C;M-TRANS0005;1.0
Mécanique;3006;;18/06/2019;machine1;7723,05;ROULEMENT FAG NJ205-E-TVP2;M-RLT0006;2.0
Mécanique;3006;;18/06/2019;machine1;7723,05;ROULEMENT FAG NUP207-E-TVP2;M-RLT0007;2.0
Mécanique;3006;;18/06/2019;machine1;7723,05;ROULEMENT 6006 FAG / Rollway;RLT0468;2.0
Mécanique;3006;;18/06/2019;machine1;7723,05;ROULEMENT A AIGUILLES NKS22 ;RLT0728;2.0
Mécanique;3006;;18/06/2019;machine1;7723,05;ROULEMENT DOUBLE ETANCHEITE SKF 6206;RLT0027;2.0
Mécanique;3006;;18/06/2019;machine1;7723,05;ROULEMENT A ROULEAUX CYLINDRIQUES SKF NJ206-ECP;M-RLT0009;2.0
Mécanique;3006;;18/06/2019;machine1;7723,05;FRL DMU ;M-HYD0003;1.0
Mécanique;0,66667;;17/06/2019;machine1;0;;;
Electrique;20,08333;;17/06/2019;machine1;0;;;
Divers;2,83333;;17/06/2019;machine2;0;;;
Electrique;0;;17/06/2019;machine4;0;;;
Hydraulique;12,66667;;17/06/2019;machine1;0;;;
Mécanique;1,16667;;17/06/2019;machine4;0;;;
Divers;0;;17/06/2019;machine4;0;;;
Electrique;0,5;;17/06/2019;machine1;0;;;
Pneumatique;0,65;;17/06/2019;machine1;0;;;
Divers;1;;16/06/2019;machine7;0;;;
Hydraulique;0,58333;;14/06/2019;machine1;0;;;
Mécanique;0;;14/06/2019;machine1;0;;;
Programme;0,33333;;14/06/2019;machine7;0;;;
Mécanique;0,5;;13/06/2019;machine1;0;;;
Mécanique;0,5;;13/06/2019;machine1;0;;;
Mécanique;1;;12/06/2019;machine8;0;;;
Mécanique;3,5;;11/06/2019;machine1;0;;;
Mécanique;2,5;;09/06/2019;machine1;0;;;
Mécanique;17,5;;07/06/2019;machine6;0;;;
Mécanique;0,5;;04/06/2019;machine7;0;;;
Pneumatique;0,5;;01/06/2019;machine1;0;;;
Mécanique;16,83333;;31/05/2019;machine1;0;;;
Arrosage;3,83333;;31/05/2019;machine1;0;;;
Hydraulique;4;;31/05/2019;machine1;0;;;
Hydraulique;1;;31/05/2019;machine1;0;;;
Arrosage;1,33333;;30/05/2019;machine6;0;;;
Mécanique;0,58333;;30/05/2019;machine1;0;;;
Hydraulique;1,25;;30/05/2019;machine1;0;;;
Arrosage;5,48333;;30/05/2019;machine1;0;;;
Arrosage;1,66667;;29/05/2019;machine6;0;;;
Electrique;0,5;;29/05/2019;machine1;0;;;
Hydraulique;7;;27/05/2019;machine1;0;;;
Mécanique;0,3;;27/05/2019;machine2;0;;;
Electrique;0,33333;;27/05/2019;machine4;0;;;
Mécanique;0,83333;;27/05/2019;machine7;0;;;
Mécanique;11,75;;26/05/2019;machine1;0;;;
Mécanique;83,5;;25/05/2019;machine8;0;;;
Electrique;1,25;;24/05/2019;machine1;0;;;
Mécanique;0,2;;24/05/2019;machine2;0;;;
Hydraulique;11,25;;23/05/2019;machine1;0;;;
Arrosage;0,33333;;23/05/2019;machine1;0;;;
Mécanique;3;;23/05/2019;machine1;0;;;
Hydraulique;2,83333;;22/05/2019;machine1;0;;;
Arrosage;1,75;;22/05/2019;machine1;0;;;
Arrosage;19,5;;21/05/2019;machine1;319;JOINT CERAMIQUE DEUBLIN DS RTR PT12;M-JT0008;1.0
Arrosage;19,5;;21/05/2019;machine1;319;(JOINT TOURNANT DEUBLIN 1129-584)BAGUE D'ETANCHEITE A LEVRE EN PTFE 18X30X7;M-JT0008;1.0
Mécanique;0,33333;;21/05/2019;machine1;0;;;
Arrosage;11;;19/05/2019;machine1;0;;;
Mécanique;1,91667;;19/05/2019;machine2;0;;;
Mécanique;39;;18/05/2019;machine1;0;;;
Arrosage;0,5;;18/05/2019;machine1;0;;;
Arrosage;15,78333;;18/05/2019;machine1;0;;;
Mécanique;1,05;;18/05/2019;machine2;0;;;
Pneumatique;0;;18/05/2019;machine1;0;;;
Programme;0,33333;;17/05/2019;machine1;0;;;
Mécanique;4;;17/05/2019;machine1;0;;;
Mécanique;22;;17/05/2019;machine1;0;;;
Mécanique;8;;16/05/2019;machine1;0;;;
Programme;0,16667;;15/05/2019;machine4;0;;;
Hydraulique;8;;15/05/2019;machine1;0;;;
Pneumatique;1,03333;;15/05/2019;machine2;0;;;
Hydraulique;4;;14/05/2019;machine1;0;;;
Mécanique;131;Prévoir changement des distributeur de graissage des axes;13/05/2019;machine1;0;;;
Mécanique;0,66667;;10/05/2019;machine1;0;;;
Mécanique;0,25;;10/05/2019;machine1;0;;;
Arrosage;0,5;;10/05/2019;machine1;0;;;
Mécanique;4,33333;;10/05/2019;machine1;0;;;
Mécanique;0,16667;;10/05/2019;machine2;0;;;
Mécanique;131;;10/05/2019;machine1;0;;;
Mécanique;1;;09/05/2019;machine1;0;;;
Arrosage;0,5;;09/05/2019;machine1;0;;;
Hydraulique;0,25;;09/05/2019;machine1;0;;;
Mécanique;2,5;;09/05/2019;machine2;0;;;
Automate;1,26667;;09/05/2019;machine2;0;;;
Hydraulique;1,41667;;09/05/2019;machine1;0;;;
Hydraulique;2;;09/05/2019;machine1;0;;;
Hydraulique;0,5;;08/05/2019;machine1;0;;;
Mécanique;0,83333;;08/05/2019;machine2;0;;;
Mécanique;2;;08/05/2019;machine2;0;;;
Mécanique;0,8;;08/05/2019;machine2;0;;;
Hydraulique;4,66667;;08/05/2019;machine1;0;;;
Hydraulique;0,5;;08/05/2019;machine1;0;;;
Hydraulique;4,83333;;07/05/2019;machine4;0;;;
Electrique;3,16667;;06/05/2019;machine7;0;;;
Arrosage;3,66667;;04/05/2019;machine4;0;;;
Arrosage;0,5;;03/05/2019;machine4;0;;;
Hydraulique;2,5;;03/05/2019;machine4;0;;;
Arrosage;0,5;;03/05/2019;machine4;0;;;
Hydraulique;0,91667;;03/05/2019;machine1;0;;;
Mécanique;0,5;;03/05/2019;machine2;0;;;
Arrosage;0,5;;02/05/2019;machine1;0;;;
Arrosage;0,83333;;02/05/2019;machine1;0;;;
Hydraulique;28,5;;02/05/2019;machine4;0;;;
Hydraulique;0,33333;;02/05/2019;machine7;0;;;
Arrosage;1;;01/05/2019;machine1;0;;;
Mécanique;2;;30/04/2019;machine2;0;;;
Mécanique;1,03333;;30/04/2019;machine2;0;;;
Mécanique;5,58333;;30/04/2019;machine2;0;;;
Hydraulique;1,08333;;30/04/2019;machine1;0;;;
Pneumatique;4,91667;;30/04/2019;machine1;0;;;
Mécanique;1,5;;29/04/2019;machine1;0;;;
Mécanique;1;;29/04/2019;machine2;0;;;
Mécanique;13,75;;29/04/2019;machine1;0;;;
Arrosage;4;;28/04/2019;machine1;0;;;
Mécanique;1;;28/04/2019;machine1;0;;;
Mécanique;1,08333;;28/04/2019;machine1;0;;;
Mécanique;4,18333;;28/04/2019;machine2;0;;;
Arrosage;2;;27/04/2019;machine1;0;;;
Hydraulique;1;;27/04/2019;machine1;0;;;
Mécanique;6,33333;;27/04/2019;machine1;0;;;
Programme;1,75;;27/04/2019;machine1;0;;;
Electrique;1,65;;27/04/2019;machine2;0;;;
Electrique;1,33333;;26/04/2019;machine1;0;;;
Mécanique;11;;26/04/2019;machine1;0;;;
Hydraulique;1,75;;26/04/2019;machine8;0;;;
Arrosage;0,5;;25/04/2019;machine1;0;;;
Programme;0,5;;25/04/2019;machine2;0;;;
Mécanique;2,16667;;24/04/2019;machine4;0;;;
Electrique;0,46667;;24/04/2019;machine4;0;;;
Electrique;1,5;;22/04/2019;machine1;0;;;
Electrique;0,25;;22/04/2019;machine2;0;;;
Mécanique;43;;22/04/2019;machine1;0;;;
Mécanique;24;;21/04/2019;machine1;0;;;
Electrique;7,91667;;21/04/2019;machine1;0;;;
Hydraulique;33;;20/04/2019;machine1;0;;;
Electrique;0,66667;;20/04/2019;machine4;0;;;
Mécanique;6;;19/04/2019;machine1;0;;;
Electrique;0,66667;;19/04/2019;machine2;449,08;LED LAMP / M12 CONNECTOR FEMALE 4P / CONNECTOR SET;M-ECL0003;1.0
Electrique;2,41667;;19/04/2019;machine1;0;;;
Arrosage;5,83333;;18/04/2019;machine1;0;;;
Mécanique;0,75;;17/04/2019;machine2;0;;;
Mécanique;0,66667;;16/04/2019;machine2;0;;;
Mécanique;1;;16/04/2019;machine1;0;;;
Arrosage;0,91667;;16/04/2019;machine4;0;;;
Arrosage;0,5;;16/04/2019;machine1;0;;;
Hydraulique;3,5;;16/04/2019;machine8;0;;;
Mécanique;6;;15/04/2019;machine1;0;;;
Mécanique;0,5;;15/04/2019;machine2;0;;;
Mécanique;0,5;;15/04/2019;machine1;0;;;
Mécanique;12,5;;15/04/2019;machine1;0;;;
Mécanique;8,5;;14/04/2019;machine2;0;;;
Pneumatique;0,5;;14/04/2019;machine1;0;;;
Electrique;0,75;;12/04/2019;machine1;0;;;
Electrique;0,25;;12/04/2019;machine1;0;;;
Arrosage;0,25;;12/04/2019;machine1;0;;;
Arrosage;0,46667;;12/04/2019;machine1;0;;;
Electrique;1;;12/04/2019;machine1;195,5;LAMPE DE CABINE DMU;M-ECL0001;1.0
Pneumatique;2;;11/04/2019;machine1;0;;;
Electrique;2,93333;;11/04/2019;machine1;0;;;
Electrique;2;;11/04/2019;machine1;0;;;
Mécanique;0,46667;;11/04/2019;machine2;0;;;
Mécanique;1;;11/04/2019;machine2;682,29;VITRE PORTE OPERATEUR NMV (Vitrage de securité multicouches 340/660/21);M-V0003;1.0
Electrique;0,66667;;10/04/2019;machine1;195,5;LAMPE DE CABINE DMU;M-ECL0001;1.0
Electrique;0,75;;10/04/2019;machine4;0;;;
Hydraulique;0,91667;;10/04/2019;machine8;0;;;
Electrique;1;;09/04/2019;machine1;0;;;
Electrique;3,75;;09/04/2019;machine1;0;;;
Mécanique;37,33333;;09/04/2019;machine1;0;;;
Hydraulique;4;;09/04/2019;machine1;0;;;
Electrique;4,53333;;09/04/2019;machine1;0;;;
Electrique;0,83333;;09/04/2019;machine1;0;;;
Mécanique;0,66667;;09/04/2019;machine2;0;;;
Hydraulique;0,66667;;09/04/2019;machine4;0;;;
Electrique;10,5;;09/04/2019;machine1;0;;;
Electrique;1,5;;09/04/2019;machine4;0;;;
Electrique;1;;08/04/2019;machine4;0;;;
Electrique;3,6;;08/04/2019;machine1;0;;;
Informatique;1,58333;;08/04/2019;machine4;0;;;
Electrique;16,66667;;07/04/2019;machine1;72,22;DETECTEUR DE PRESENCE OUTIL - MAGASIN CHANAGEMENT OUTIL;M-D0008;1.0
Electrique;16,66667;;07/04/2019;machine1;72,22;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Electrique;75;;07/04/2019;machine1;0;;;
Pneumatique;0,5;;06/04/2019;machine1;0;;;
Pneumatique;1;;05/04/2019;machine4;0;;;
Divers;2,5;;05/04/2019;machine2;682,29;VITRE PORTE OPERATEUR NMV (Vitrage de securité multicouches 340/660/21);M-V0003;1.0
Mécanique;1;;05/04/2019;machine7;0;;;
Hydraulique;0,66667;;04/04/2019;machine1;0;;;
Mécanique;0,31667;;03/04/2019;machine1;0;;;
Arrosage;0,75;;03/04/2019;machine4;0;;;
Mécanique;0,5;;03/04/2019;machine1;0;;;
Informatique;1;;03/04/2019;machine1;0;;;
Informatique;1;;03/04/2019;machine1;0;;;
Arrosage;0,66667;;02/04/2019;machine1;0;;;
Mécanique;3;;01/04/2019;machine1;0;;;
Mécanique;94,75;;30/03/2019;machine1;0;;;
Mécanique;0,25;;30/03/2019;machine2;0;;;
Mécanique;0,41667;;30/03/2019;machine1;0;;;
Arrosage;2;;29/03/2019;machine1;2,69;ROULEMENT 6006 FAG / Rollway;RLT0468;1.0
Hydraulique;1,75;;29/03/2019;machine1;0;;;
Hydraulique;0,5;;29/03/2019;machine1;0;;;
Mécanique;0,33333;;29/03/2019;machine2;0;;;
Hydraulique;3,5;;28/03/2019;machine1;0;;;
Hydraulique;2;;28/03/2019;machine2;1553;TRANSMETTEUR OMI-2KIT (8M);M-MES0028;1.0
Mécanique;7,75;;27/03/2019;machine1;0;;;
Mécanique;1;;25/03/2019;machine1;0;;;
Hydraulique;1,83333;;23/03/2019;machine1;0;;;
Electrique;1,08333;;22/03/2019;machine1;0;;;
Arrosage;0,5;;22/03/2019;machine1;0;;;
Automate;53;;22/03/2019;machine1;0;;;
Mécanique;0,75;;21/03/2019;machine2;0;;;
Hydraulique;1,33333;;20/03/2019;machine1;0;;;
Hydraulique;3,5;;20/03/2019;machine6;1188,4;POMPE A PALETTE PVE 016PC3 R90B/30N;M-PPE0008;1.0
Mécanique;1,5;;20/03/2019;machine1;0;;;
Hydraulique;2,58333;;18/03/2019;machine1;0;;;
Automate;0,5;;18/03/2019;machine4;0;;;
Arrosage;0,5;;18/03/2019;machine1;0;;;
Arrosage;2;;16/03/2019;machine4;0;;;
Hydraulique;3;;15/03/2019;machine1;0;;;
Electrique;1,08333;;15/03/2019;machine1;0;;;
Mécanique;0,83333;;15/03/2019;machine1;0;;;
Pneumatique;2,5;;15/03/2019;machine2;0;;;
Hydraulique;4,33333;;15/03/2019;machine4;0;;;
Arrosage;5,83333;;15/03/2019;machine4;0;;;
Hydraulique;6,33333;;14/03/2019;machine1;0;;;
Hydraulique;0,5;;14/03/2019;machine1;0;;;
Mécanique;4;;14/03/2019;machine7;0;;;
Hydraulique;1;;13/03/2019;machine1;0;;;
Arrosage;5;;13/03/2019;machine1;0;;;
Arrosage;1;;13/03/2019;machine1;0;;;
Pneumatique;1;;13/03/2019;machine2;0;;;
Mécanique;0,66667;;13/03/2019;machine4;0;;;
Mécanique;4;;13/03/2019;machine4;0;;;
